,biomass_site,Plant_ID,Dji
7805,2017,104,48.24923109
7806,2017,108,68.22109562
7807,2019,3,54.00386352
7808,2019,10,91.37749282
7809,2019,30,55.49572992
7810,2019,59,51.7570757
7811,2019,60,92.25142593
7812,2019,61,91.94552217
7813,2019,65,91.16057278
7814,2019,74,80.23924526
7815,2019,77,80.85488412
7816,2019,78,57.93827987
7817,2019,104,70.35164879
7818,2021,28,59.75799378
7819,2021,29,78.10120328
7820,2021,50,59.08503359
7821,2021,52,97.50650786
7822,2021,67,91.03880811
7823,2021,71,51.39479158
7824,2021,73,57.45969214
7825,2021,76,96.45284
7826,2021,89,55.35752873
7827,2021,100,90.68631123
7828,2022,7,62.13790812
7829,2022,13,75.42631806
7830,2022,15,95.58378336
7831,2022,19,95.75072288
7832,2022,27,54.49472226
7833,2022,28,60.68037951
7834,2022,29,14.74599171
7835,2022,32,36.75797773
7836,2022,38,43.82159505
7837,2022,40,98.95363231
7838,2022,42,99.08806375
7839,2022,43,52.06491083
7840,2022,50,73.26464203
7841,2022,52,39.04288118
7842,2022,58,70.61690728
7843,2022,62,36.22249187
7844,2022,66,94.45200534
7845,2022,67,95.86014125
7846,2022,70,38.25249147
7847,2022,71,52.76175588
7848,2022,73,89.49678569
7849,2022,76,27.65376073
7850,2022,88,84.36985294
7851,2022,93,52.97169771
7852,2022,100,95.72439551
7853,2022,108,61.14702353
7854,2023,3,90.04285788
7855,2023,33,67.04966712
7856,2023,54,69.35214692
7857,2023,57,64.16860252
7858,2023,59,24.96409698
7859,2023,60,63.03779363
7860,2023,61,62.65930419
7861,2023,98,58.05577413
7862,2024,33,74.59230554
7863,2024,54,78.42405751
7864,2024,57,15.83662647
7865,2024,59,92.16802015
7866,2024,60,97.39859721
7867,2024,61,97.19619742
7868,2024,75,59.54613381
7869,2024,92,46.71321911
7870,2024,98,53.71413978
7871,2025,2,92.76190745
7872,2025,3,98.96628411
7873,2025,7,39.48520437
7874,2025,10,91.50970671
7875,2025,13,57.75190605
7876,2025,15,75.35747378
7877,2025,27,83.92492504
7878,2025,29,96.36055586
7879,2025,30,31.13796838
7880,2025,32,57.69695155
7881,2025,38,43.27107554
7882,2025,43,69.3284039
7883,2025,52,93.89645481
7884,2025,58,43.58721691
7885,2025,62,68.38890723
7886,2025,65,91.21616357
7887,2025,66,78.17319578
7888,2025,70,84.25502698
7889,2025,74,62.82707278
7890,2025,76,86.81599951
7891,2025,78,66.41376023
7892,2025,93,94.45373223
7893,2025,104,51.5954226
7894,2025,108,61.86855366
7895,2027,28,68.41448631
7896,2027,29,88.17105374
7897,2027,50,64.95693267
7898,2027,67,95.12446677
7899,2027,71,60.95740126
7900,2027,73,62.75973091
7901,2027,89,58.50748751
7902,2027,100,94.76846891
7903,2028,7,70.77759105
7904,2028,13,82.39462263
7905,2028,19,93.04952529
7906,2028,27,59.41719422
7907,2028,28,54.07159317
7908,2028,29,5.004890825
7909,2028,32,45.80313093
7910,2028,38,53.82304172
7911,2028,40,96.21775048
7912,2028,41,97.2908397
7913,2028,42,96.35551229
7914,2028,43,59.11704039
7915,2028,50,65.02993288
7916,2028,52,40.69906488
7917,2028,58,78.80645606
7918,2028,62,43.65449221
7919,2028,67,89.90630082
7920,2028,70,42.38342159
7921,2028,71,44.61419035
7922,2028,73,82.33014836
7923,2028,76,30.54986174
7924,2028,88,82.29990174
7925,2028,89,93.93420972
7926,2028,93,53.462273
7927,2028,100,89.74176131
7928,2028,106,97.34996171
7929,2028,108,69.10444543
7930,2029,3,56.28011092
7931,2029,10,86.21400028
7932,2029,30,45.46305528
7933,2029,59,61.83682767
7934,2029,65,85.97806834
7935,2029,74,72.61105423
7936,2029,77,83.13227958
7937,2029,78,53.63001327
7938,2029,104,61.97300555
7939,2030,33,71.47580608
7940,2030,54,75.31562018
7941,2030,57,15.2938266
7942,2030,59,84.80047706
7943,2030,60,92.46046728
7944,2030,61,92.23792348
7945,2030,75,64.5120547
7946,2030,92,51.6342015
7947,2030,98,50.61515356
7948,2031,2,91.68040381
7949,2031,7,32.32334363
7950,2031,10,95.45685629
7951,2031,13,52.65596936
7952,2031,15,74.52870979
7953,2031,27,77.07075502
7954,2031,29,86.18946647
7955,2031,30,40.14733534
7956,2031,32,49.11236887
7957,2031,38,34.43278168
7958,2031,43,62.6625893
7959,2031,52,85.34691386
7960,2031,58,38.22459774
7961,2031,62,60.05625446
7962,2031,65,95.17005836
7963,2031,66,76.88486704
7964,2031,70,75.9454859
7965,2031,74,66.59308316
7966,2031,76,77.7253658
7967,2031,78,74.76679556
7968,2031,93,85.50017057
7969,2031,104,56.63371339
7970,2031,108,56.57317151
7971,2032,3,83.14242968
7972,2032,33,72.92459936
7973,2032,54,74.84830883
7974,2032,57,74.2738626
7975,2032,59,17.98482069
7976,2032,60,64.4943161
7977,2032,61,64.10662567
7978,2032,98,66.07732806
7979,2034,28,77.44165827
7980,2034,29,98.26202532
7981,2034,50,71.79744576
7982,2034,71,70.69171151
7983,2034,73,69.16085615
7984,2034,89,63.15959712
7985,2034,100,99.725441
7986,2035,7,79.78627366
7987,2035,13,89.98402628
7988,2035,19,91.42209316
7989,2035,27,65.55634549
7990,2035,28,48.70808666
7991,2035,29,6.364547095
7992,2035,32,55.24288287
7993,2035,38,63.88028355
7994,2035,40,94.51841365
7995,2035,41,95.35124884
7996,2035,42,94.65816838
7997,2035,43,66.97399959
7998,2035,50,57.43741473
7999,2035,52,44.66946725
8000,2035,58,87.42060609
8001,2035,62,52.02228578
8002,2035,67,84.77494864
8003,2035,70,48.33542502
8004,2035,71,37.47627909
8005,2035,73,75.85350383
8006,2035,76,36.17959329
8007,2035,88,81.4726693
8008,2035,89,86.7200237
8009,2035,93,55.85001567
8010,2035,100,84.57940221
8011,2035,106,95.41022955
8012,2035,108,77.57840093
8013,2036,3,60.23605144
8014,2036,7,92.72144595
8015,2036,10,81.94827552
8016,2036,30,35.39581262
8017,2036,58,91.12687979
8018,2036,59,72.01712456
8019,2036,65,81.69367191
8020,2036,74,65.6041036
8021,2036,77,86.57602925
8022,2036,78,50.98069519
8023,2036,104,54.12913579
8024,2038,2,91.71771069
8025,2038,7,27.19112735
8026,2038,13,49.18671754
8027,2038,15,75.07961604
8028,2038,27,71.0193252
8029,2038,29,76.03022167
8030,2038,30,49.6210978
8031,2038,32,41.26749936
8032,2038,38,26.58658222
8033,2038,43,57.04576854
8034,2038,52,77.19695994
8035,2038,58,35.09121807
8036,2038,62,52.38560317
8037,2038,66,76.92945598
8038,2038,70,68.14850642
8039,2038,74,71.63230661
8040,2038,76,68.94486083
8041,2038,78,83.52359832
8042,2038,93,76.86796652
8043,2038,104,62.94068819
8044,2038,108,52.73200874
8045,2039,33,68.49459336
8046,2039,54,72.28687357
8047,2039,57,19.82747548
8048,2039,59,75.1673908
8049,2039,60,86.57110252
8050,2039,61,86.32011735
8051,2039,75,71.79265219
8052,2039,92,59.02890828
8053,2039,98,48.1447357
8054,2040,3,76.91068544
8055,2040,33,79.72149898
8056,2040,54,81.30028621
8057,2040,57,84.47394246
8058,2040,59,15.13846777
8059,2040,60,67.49009206
8060,2040,61,67.10255895
8061,2040,77,97.13635528
8062,2040,78,99.88181658
8063,2040,98,74.69043665
8064,2041,28,86.71775861
8065,2041,50,79.36180999
8066,2041,71,80.53094371
8067,2041,73,76.3776557
8068,2041,89,69.0004283
8069,2042,7,89.04431446
8070,2042,13,98.03831641
8071,2042,19,90.90281523
8072,2042,27,72.6195117
8073,2042,28,45.05512098
8074,2042,29,16.23457277
8075,2042,32,64.91231389
8076,2042,38,73.97427248
8077,2042,40,93.88863068
8078,2042,41,94.46521462
8079,2042,42,94.02882025
8080,2042,43,75.39682873
8081,2042,50,50.75461687
8082,2042,52,50.42657619
8083,2042,58,96.33637922
8084,2042,62,60.95175686
8085,2042,67,80.6003983
8086,2042,70,55.54026288
8087,2042,71,32.04573728
8088,2042,73,70.27422973
8089,2042,76,43.50732724
8090,2042,88,81.90275106
8091,2042,89,80.16483585
8092,2042,93,59.88828403
8093,2042,100,80.37261956
8094,2042,106,94.52338528
8095,2042,108,86.42828473
8096,2044,3,65.51488142
8097,2044,7,82.75941546
8098,2044,10,78.79457998
8099,2044,13,91.80207567
8100,2044,30,25.530735
8101,2044,38,94.35118301
8102,2044,58,81.42961001
8103,2044,59,82.11383127
8104,2044,65,78.52324771
8105,2044,74,59.57138875
8106,2044,77,91.00682747
8107,2044,78,50.3128582
8108,2044,104,47.24817134
8109,2045,2,92.89332415
8110,2045,7,25.32584996
8111,2045,9,99.50085397
8112,2045,13,47.67571907
8113,2045,15,77.00097614
8114,2045,27,66.00869635
8115,2045,29,65.8862494
8116,2045,30,59.33156441
8117,2045,32,34.681422
8118,2045,38,20.89581485
8119,2045,43,52.83126448
8120,2045,52,69.59894027
8121,2045,58,34.76954131
8122,2045,62,45.72499848
8123,2045,66,78.32523821
8124,2045,70,61.07375696
8125,2045,74,77.68051158
8126,2045,76,60.61885947
8127,2045,78,92.5803379
8128,2045,93,68.66072598
8129,2045,104,70.16062481
8130,2045,108,50.69605373
8131,2046,28,96.1795245
8132,2046,50,87.45030842
8133,2046,71,90.44659516
8134,2046,73,84.21461467
8135,2046,89,75.77144573
8136,2047,33,66.91399899
8137,2047,54,70.57802244
8138,2047,57,27.60020201
8139,2047,59,65.60381508
8140,2047,60,81.4730707
8141,2047,61,81.19216744
8142,2047,75,79.77825037
8143,2047,92,67.22370531
8144,2047,98,47.74024977
8145,2048,3,71.65661055
8146,2048,30,95.98143377
8147,2048,33,87.12780615
8148,2048,54,88.40692319
8149,2048,57,94.58701295
8150,2048,59,18.50122825
8151,2048,60,71.79484565
8152,2048,61,71.41463669
8153,2048,77,93.68989378
8154,2048,78,91.99813378
8155,2048,98,83.58978043
8156,2049,7,98.486674
8157,2049,19,91.53177537
8158,2049,27,80.34743243
8159,2049,28,43.52248577
8160,2049,29,26.34613866
8161,2049,32,74.71391072
8162,2049,38,84.08648246
8163,2049,40,94.3711281
8164,2049,41,94.68374554
8165,2049,42,94.51011852
8166,2049,43,84.20288303
8167,2049,50,45.40517261
8168,2049,52,57.41819639
8169,2049,62,70.21771663
8170,2049,67,77.55884385
8171,2049,70,63.55815166
8172,2049,71,29.26524187
8173,2049,73,65.80078864
8174,2049,76,51.80317792
8175,2049,88,83.5912454
8176,2049,89,74.42475704
8177,2049,93,65.28734505
8178,2049,100,77.29911636
8179,2049,106,94.74042891
8180,2049,108,95.53776352
8181,2051,50,96.02099089
8182,2051,73,92.57009593
8183,2051,89,83.292577
8184,2052,3,71.87995211
8185,2052,7,72.76203165
8186,2052,10,76.86418257
8187,2052,13,82.61443954
8188,2052,15,99.08405147
8189,2052,30,15.9191713
8190,2052,32,98.67455037
8191,2052,38,84.69639682
8192,2052,58,71.7762086
8193,2052,59,92.29974465
8194,2052,65,76.57920261
8195,2052,74,54.74328956
8196,2052,77,96.33109685
8197,2052,78,51.65663704
8198,2052,104,41.68885369
8199,2052,108,97.48747485
8200,2053,2,95.12835872
8201,2053,7,27.37690777
8202,2053,9,98.24303363
8203,2053,13,48.30219048
8204,2053,15,80.14899394
8205,2053,27,62.30612509
8206,2053,28,98.77881348
8207,2053,29,55.85520943
8208,2053,30,69.09161455
8209,2053,32,30.20552601
8210,2053,38,19.34125811
8211,2053,43,50.37370094
8212,2053,52,62.80202028
8213,2053,58,37.30689392
8214,2053,62,40.60159629
8215,2053,66,80.96140101
8216,2053,70,55.03979015
8217,2053,71,93.35689022
8218,2053,74,84.46401002
8219,2053,76,53.01883987
8220,2053,88,95.27683678
8221,2053,93,61.12305878
8222,2053,104,77.97310674
8223,2053,108,50.66200556
8224,2055,19,93.23422539
8225,2055,27,88.51032234
8226,2055,28,44.3421939
8227,2055,29,36.40654371
8228,2055,32,84.52221716
8229,2055,38,94.12596613
8230,2055,40,95.89912147
8231,2055,41,95.95136104
8232,2055,42,96.03539768
8233,2055,43,93.21700869
8234,2055,50,41.89053012
8235,2055,52,65.19576865
8236,2055,62,79.62998685
8237,2055,67,75.76367303
8238,2055,70,72.05750577
8239,2055,71,29.89079014
8240,2055,73,62.71979647
8241,2055,76,60.60579346
8242,2055,88,86.40413133
8243,2055,89,69.76425258
8244,2055,93,71.65670966
8245,2055,100,75.47452387
8246,2055,106,96.00595976
8247,2056,3,67.47224215
8248,2056,30,85.77205041
8249,2056,33,95.09282211
8250,2056,54,96.10970711
8251,2056,59,25.75860148
8252,2056,60,77.22773404
8253,2056,61,76.85948483
8254,2056,77,91.20521934
8255,2056,78,84.51831476
8256,2056,98,92.81057345
8257,2056,104,94.45344629
8258,2057,33,66.87438561
8259,2057,54,70.3288226
8260,2057,57,36.51733658
8261,2057,59,56.36077152
8262,2057,60,77.43283068
8263,2057,61,77.12243121
8264,2057,75,88.14749137
8265,2057,92,75.83097922
8266,2057,97,98.71114562
8267,2057,98,49.47085705
8268,2058,89,91.28778109
8269,2060,2,98.38923386
8270,2060,7,32.64023816
8271,2060,9,98.01756203
8272,2060,13,50.99553806
8273,2060,15,84.4392605
8274,2060,27,60.0820308
8275,2060,28,90.36640513
8276,2060,29,45.76950685
8277,2060,30,79.02475203
8278,2060,32,28.74689653
8279,2060,38,22.7583709
8280,2060,43,49.88672989
8281,2060,50,96.63876135
8282,2060,52,56.95018124
8283,2060,58,42.22691614
8284,2060,62,37.54105778
8285,2060,66,84.76685971
8286,2060,70,50.2955324
8287,2060,71,84.1987155
8288,2060,74,91.92639955
8289,2060,76,46.33343855
8290,2060,88,88.88572957
8291,2060,93,54.36908672
8292,2060,104,86.33667501
8293,2060,108,52.63257954
8294,2061,3,79.0610874
8295,2061,7,62.83005292
8296,2061,10,76.25028088
8297,2061,13,73.69027225
8298,2061,15,94.1296852
8299,2061,30,7.948451024
8300,2061,32,89.36994173
8301,2061,38,75.19310045
8302,2061,43,98.83150453
8303,2061,58,62.29564399
8304,2061,62,99.78149782
8305,2061,65,75.9561804
8306,2061,66,97.78955138
8307,2061,74,51.49806522
8308,2061,78,54.90774273
8309,2061,104,38.09174875
8310,2061,108,89.68677028
8311,2062,19,96.01035794
8312,2062,27,97.10789744
8313,2062,28,47.37660999
8314,2062,29,46.5695896
8315,2062,32,94.47482221
8316,2062,40,98.47859125
8317,2062,41,98.27797031
8318,2062,42,98.61082154
8319,2062,50,40.65135931
8320,2062,52,73.6080149
8321,2062,62,89.27222495
8322,2062,67,75.30150915
8323,2062,70,80.99822105
8324,2062,71,33.71517423
8325,2062,73,61.15321755
8326,2062,76,69.83615687
8327,2062,88,90.31010251
8328,2062,89,66.29123933
8329,2062,93,78.8790169
8330,2062,100,74.98694146
8331,2062,106,98.32996645
8332,2063,89,99.67230596
8333,2065,3,64.68703606
8334,2065,10,97.12496187
8335,2065,30,75.65613727
8336,2065,59,34.47409654
8337,2065,60,83.51877283
8338,2065,61,83.1646134
8339,2065,65,96.96144774
8340,2065,74,92.40921436
8341,2065,77,89.85098905
8342,2065,78,77.74022635
8343,2065,104,84.8064423
8344,2066,33,68.37303069
8345,2066,54,71.5454531
8346,2066,57,46.02547085
8347,2066,59,47.40823895
8348,2066,60,74.54045054
8349,2066,61,74.20246039
8350,2066,75,96.93194945
8351,2066,92,84.85596986
8352,2066,97,96.19784852
8353,2066,98,53.15192654
8354,2067,7,39.86084144
8355,2067,9,98.84718143
8356,2067,13,55.45785975
8357,2067,15,89.68710334
8358,2067,19,95.53348291
8359,2067,27,59.54441768
8360,2067,28,82.3598128
8361,2067,29,35.74769016
8362,2067,30,89.01405725
8363,2067,32,30.79274381
8364,2067,38,29.48776921
8365,2067,40,98.68971042
8366,2067,42,98.81150025
8367,2067,43,51.45562608
8368,2067,50,87.04131532
8369,2067,52,52.44556472
8370,2067,58,48.8057101
8371,2067,62,37.12172252
8372,2067,66,89.5755271
8373,2067,70,47.30573519
8374,2067,71,75.30966322
8375,2067,74,99.87018237
8376,2067,76,41.11613567
8377,2067,88,83.25612631
8378,2067,93,48.82446381
8379,2067,104,95.05546889
8380,2067,108,56.40473396
8381,2068,3,86.84774314
8382,2068,7,53.00396872
8383,2068,10,76.99452351
8384,2068,13,65.14478999
8385,2068,15,90.06495881
8386,2068,30,9.007576284
8387,2068,32,80.28703144
8388,2068,38,65.90256879
8389,2068,43,90.90471792
8390,2068,58,53.0861236
8391,2068,62,90.8955271
8392,2068,65,76.6965306
8393,2068,66,93.48027232
8394,2068,74,50.15416428
8395,2068,78,59.74492963
8396,2068,104,37.04290192
8397,2068,108,82.41529119
8398,2069,19,99.7610716
8399,2069,28,52.24077735
8400,2069,29,56.73635781
8401,2069,50,41.93278251
8402,2069,52,82.41249045
8403,2069,62,99.01635806
8404,2069,67,76.2187928
8405,2069,70,90.19505412
8406,2069,71,39.83114403
8407,2069,73,61.25114391
8408,2069,76,79.29293197
8409,2069,88,95.15682217
8410,2069,89,64.25020101
8411,2069,93,86.70098631
8412,2069,100,75.88463545
8413,2072,33,87.30651918
8414,2072,54,91.11897799
8415,2072,57,28.34722012
8416,2072,75,46.35463084
8417,2072,92,33.61054952
8418,2072,98,66.52797911
8419,2073,3,63.39847871
8420,2073,10,89.94942299
8421,2073,30,65.45554633
8422,2073,59,43.87700512
8423,2073,60,90.56217869
8424,2073,61,90.22291561
8425,2073,65,89.76704896
8426,2073,74,83.34191167
8427,2073,77,89.61871028
8428,2073,78,71.69794836
8429,2073,104,75.20793191
8430,2074,33,71.30011823
8431,2074,54,74.14765308
8432,2074,57,55.70165226
8433,2074,59,39.16430801
8434,2074,60,72.99891545
8435,2074,61,72.63800154
8436,2074,92,94.03615293
8437,2074,97,94.72215189
8438,2074,98,58.36904312
8439,2075,7,48.16948046
8440,2075,13,61.31057467
8441,2075,15,95.72499503
8442,2075,19,90.56678683
8443,2075,27,60.7257226
8444,2075,28,74.88125292
8445,2075,29,25.85910139
8446,2075,30,99.04237329
8447,2075,32,35.73451843
8448,2075,38,37.7912193
8449,2075,40,93.76284485
8450,2075,41,95.33211379
8451,2075,42,93.89054602
8452,2075,43,54.89245994
8453,2075,50,77.60291858
8454,2075,52,49.64394461
8455,2075,58,56.47081017
8456,2075,62,39.4151689
8457,2075,66,95.22511355
8458,2075,67,95.55205697
8459,2075,70,46.39794791
8460,2075,71,66.79063847
8461,2075,76,37.96419471
8462,2075,88,78.56146914
8463,2075,93,44.94822468
8464,2075,100,95.46661677
8465,2075,106,95.38920832
8466,2075,108,61.63762834
8467,2077,28,58.54925958
8468,2077,29,66.995231
8469,2077,50,45.55012343
8470,2077,52,91.58375704
8471,2077,67,78.47946508
8472,2077,70,99.66648515
8473,2077,71,47.43747055
8474,2077,73,63.03981862
8475,2077,76,88.99436899
8476,2077,89,63.7931421
8477,2077,93,95.0428995
8478,2077,100,78.13206835
8479,2079,3,95.01510187
8480,2079,7,43.43890884
8481,2079,10,79.03354053
8482,2079,13,57.21495615
8483,2079,15,87.03601899
8484,2079,27,98.14110276
8485,2079,30,17.44098752
8486,2079,32,71.58580148
8487,2079,38,57.00581832
8488,2079,43,83.53955134
8489,2079,58,44.39063801
8490,2079,62,82.39276118
8491,2079,65,78.73675683
8492,2079,66,90.1515191
8493,2079,70,98.27941424
8494,2079,74,50.84558431
8495,2079,78,65.75936353
8496,2079,104,38.7208735
8497,2079,108,75.87956916
8498,2081,33,84.55748878
8499,2081,54,88.39448344
8500,2081,57,25.98057194
8501,2081,59,97.71238764
8502,2081,75,50.328905
8503,2081,92,37.44838231
8504,2081,98,63.65792003
8505,2082,3,63.74074942
8506,2082,10,83.40990721
8507,2082,30,55.2615284
8508,2082,59,53.57372052
8509,2082,60,98.16206362
8510,2082,61,97.83739522
8511,2082,65,83.20695965
8512,2082,74,74.57266199
8513,2082,77,90.54496807
8514,2082,78,66.68146811
8515,2082,104,65.7961817
8516,2083,28,65.79097033
8517,2083,29,77.16303049
8518,2083,50,50.95519219
8519,2083,67,81.93698502
8520,2083,71,55.82092481
8521,2083,73,66.34870114
8522,2083,76,98.72025394
8523,2083,89,64.95694409
8524,2083,100,81.58256764
8525,2085,7,57.08353639
8526,2085,13,68.18133886
8527,2085,19,86.50863098
8528,2085,27,63.5498247
8529,2085,28,68.11886104
8530,2085,29,16.34778383
8531,2085,32,42.58948502
8532,2085,38,46.84780931
8533,2085,40,89.71576675
8534,2085,41,91.08321506
8535,2085,42,89.84870028
8536,2085,43,59.89422781
8537,2085,50,68.37553833
8538,2085,52,48.85899161
8539,2085,58,64.82668093
8540,2085,62,44.01643947
8541,2085,67,88.4083154
8542,2085,70,47.71078921
8543,2085,71,58.81338179
